timestamp,deployment_name,current_replicas,current_request,predicted_request
2026-02-05 15:32:29,test-app,2,23.999999999999996,20.10191
2026-02-05 15:33:29,test-app,2,23.999999999999996,22.006899
2026-02-05 15:34:29,test-app,2,23.999999999999996,22.306837
2026-02-05 15:35:29,test-app,2,23.999999999999996,22.12278
2026-02-05 15:36:29,test-app,2,23.999999999999996,20.904552
2026-02-05 15:37:29,test-app,2,23.999999999999996,23.847033
2026-02-05 15:38:29,test-app,2,23.999999999999996,23.932644
2026-02-05 15:39:29,test-app,2,23.999999999999996,24.000988
2026-02-05 15:40:29,test-app,2,23.999999999999996,24.000988
2026-02-05 15:41:29,test-app,2,23.999999999999996,24.000988
2026-02-05 15:42:29,test-app,2,23.999999999999996,24.000988
2026-02-05 15:43:29,test-app,2,23.999999999999996,24.000988
2026-02-05 15:44:29,test-app,2,23.999999999999996,24.000988
2026-02-05 15:45:29,test-app,2,123.9097272727273,160.0658
2026-02-05 15:46:30,test-app,2,6698.181818181818,N/A
2026-02-05 15:47:30,test-app,2,3536.727272727272,3599.8025
2026-02-05 15:48:30,test-app,4,2508.83232,8597.041
2026-02-05 15:49:30,test-app,4,6741.818181818182,4470.271
2026-02-05 15:50:30,test-app,4,3639.2727272727275,2897.8503
2026-02-05 15:51:30,test-app,4,2689.090909090909,2824.0054
2026-02-05 15:52:30,test-app,4,6702.545454545454,9143.066
2026-02-05 15:53:30,test-app,4,3684.0,4071.4058
2026-02-05 15:54:30,test-app,4,2584.363636363636,3820.6765
2026-02-05 15:55:30,test-app,4,6860.727272727273,5432.004
2026-02-05 15:56:30,test-app,4,3704.7272727272725,4303.883
2026-02-05 15:57:30,test-app,4,2549.4545454545455,4351.8916
2026-02-05 15:58:30,test-app,4,6746.181818181817,5137.9624
2026-02-05 15:59:30,test-app,4,3578.181818181818,4368.35
2026-02-05 16:00:30,test-app,4,2658.5454545454545,4598.5513
2026-02-05 16:01:30,test-app,4,6748.363636363636,5520.2515
2026-02-05 16:02:30,test-app,4,3579.272727272727,4483.693
2026-02-05 16:03:30,test-app,4,2585.3985174901454,5256.138
2026-02-05 16:04:30,test-app,4,6660.0,5255.854
2026-02-05 16:05:30,test-app,4,3641.454545454545,4276.168
2026-02-05 16:06:30,test-app,4,2564.7272727272725,4210.054
2026-02-05 16:07:30,test-app,4,6762.545454545454,5289.6406
2026-02-05 16:08:30,test-app,4,3544.363636363636,4471.403
2026-02-05 16:09:31,test-app,4,2610.5454545454545,5422.9175
2026-02-05 16:10:31,test-app,4,6740.727272727273,5360.9033
2026-02-05 16:11:31,test-app,4,3352.363636363636,4246.5176
2026-02-05 16:12:31,test-app,4,2734.9090909090905,4809.482
2026-02-05 16:13:31,test-app,4,6856.363636363636,5530.293
2026-02-05 16:14:31,test-app,4,3454.9090909090905,4329.298
2026-02-05 16:15:31,test-app,4,2786.181818181818,5170.897
2026-02-05 16:16:31,test-app,4,6785.454545454545,5360.844
